Z Q M X A Y B DT DK COL
86 84 223.00000 0.51369699E-01 0.46613434E-01 0.10797244E-01 -.20127399E-02 0.16451950E+00 -.14988905E-03 01
86 84 223.00000 0.38249982E-02 0.15535542E-01 0.84888606E-03 0.11111206E-01 0.39774466E-01 0.65404662E-03 01
86 84 223.00000 0.84018993E-03 0.14046495E-01 0.47948253E-03 0.90498810E-02 0.37194706E-01 0.13133751E-03 01
86 84 223.00000 0.17307491E-02 0.11311293E-01 -.14918437E-03 -.10604824E-01 0.16987077E-01 0.37340481E-03 01
86 84 223.00000 -.35337659E-03 0.20373098E-02 0.62451081E-04 -.60883175E-02 -.14803400E-01 -.68590827E-04 01
86 84 223.00000 0.61117527E-03 0.38412776E-02 0.20201968E-01 0.15298809E-01 -.93650008E-02 0.37162546E-03 01
86 84 223.00000 0.80788358E-03 -.15362833E-01 0.44177146E-03 -.43408004E-03 -.25030754E-01 0.52004708E-03 01
86 84 223.00000 -.28218962E-02 0.23613089E-02 -.13846219E-01 -.15385725E-01 0.12153068E-01 -.82382689E-04 01
86 84 223.00000 0.17511031E-02 -.56792210E-02 -.11478702E-02 -.11925741E-01 -.15230854E-01 0.44919987E-03 01
86 84 223.00000 0.85549601E-03 -.50699564E-02 0.12207951E-03 0.26787404E-03 -.31155042E-02 0.19061124E-03 01
86 84 223.00000 0.11785978E-01 0.26532601E-01 -.35529810E-02 -.69141228E-02 0.75702003E-01 0.11459865E-02 01
86 84 223.00000 -.29218887E-02 -.18329469E-02 -.61398508E-03 -.43959042E-02 -.63824516E-02 -.57524673E-03 01
86 84 223.00000 -.19631207E-02 -.13584718E-01 0.82509926E-04 0.94208154E-03 -.37389508E-01 0.15725234E-04 01
86 84 223.00000 -.49803411E-01 0.40279542E-02 0.39770881E-02 0.17252091E-01 -.10630983E+00 -.53422078E-02 01
86 84 223.00000 -.20747562E-02 -.41495342E-02 0.31679972E-03 0.64780351E-02 -.26512492E-01 -.37443963E-03 01
86 84 223.00000 0.54529416E-03 -.19034041E-02 0.90081246E-04 0.24577758E-02 -.62781163E-02 0.11369840E-03 01
86 84 223.00000 0.30085998E-02 -.13967372E-01 0.82562521E-03 -.10947943E-01 -.29322209E-01 0.83338318E-03 01
86 84 223.00000 0.14377314E-01 -.21341231E-01 -.10251810E-01 -.17425567E-01 -.95898915E-03 0.38996881E-02 01
86 84 223.00000 0.23030335E-02 0.90771127E-02 -.37370516E-03 0.89438206E-02 0.40611948E-01 0.53256632E-03 01
86 84 223.00000 0.36186097E-03 0.93992632E-02 0.15724551E-03 -.71923582E-02 0.13656975E-01 0.96794900E-04 01
86 84 223.00000 0.10915035E-01 0.35416953E-01 -.34605901E-02 -.25820084E-02 0.97610966E-01 0.19054797E-03 01
86 84 223.00000 0.64783864E-03 0.13471941E-01 -.20338721E-03 -.75973637E-02 -.96625224E-02 0.11790959E-03 01
86 84 223.00000 0.37736563E-02 0.81902296E-02 0.65622083E-03 0.11220971E-01 0.58345335E-01 0.84643538E-03 01
86 84 223.00000 0.10331143E-01 -.20999062E-01 -.44375370E-02 -.19706254E-01 -.19367061E-01 0.33161882E-02 01
86 84 223.00000 -.87330063E-03 0.44587518E-02 -.11010629E-02 -.11974256E-01 0.65668919E-02 -.13611957E-03 01
86 84 223.00000 0.13191142E-02 0.17346089E-01 -.53530122E-03 -.20097641E-03 0.60252506E-01 0.22491743E-03 01
86 84 223.00000 0.14816333E-03 -.71747168E-02 0.62873570E-04 0.43122962E-02 -.28026943E-02 0.90358715E-04 01
86 84 223.00000 -.25681622E-04 -.16646533E-01 0.20529624E-03 -.13994205E-01 -.28689346E-01 0.72666946E-03 01
86 84 223.00000 0.22426792E-01 0.41608058E-01 0.76483182E-02 0.58240488E-03 0.13519738E+00 -.59187608E-04 01
86 84 223.00000 0.18295079E-03 -.69318303E-02 -.56287742E-03 -.65619579E-02 -.37213838E-01 0.97939384E-04 01
86 84 223.00000 -.12363708E-02 -.18088101E-02 0.18238452E-03 -.56554935E-03 -.62035644E-02 -.24496940E-03 01
86 84 223.00000 -.21491785E-03 0.62248695E-02 -.26970889E-04 -.15929886E-02 0.36289288E-01 -.30377225E-04 01
86 84 223.00000 0.66704045E-02 0.17952664E-01 0.17400912E-02 0.11455040E-01 0.72371361E-01 0.94595146E-03 01
86 84 223.00000 0.31384974E-02 -.12250642E-01 0.19354840E-03 0.40473394E-02 -.46159438E-01 0.74227889E-03 01
86 84 223.00000 0.27314226E-03 0.66412742E-02 0.10658086E-02 0.12423712E-01 -.14035237E-02 0.11890076E-03 01
86 84 223.00000 0.48208854E-03 0.23630760E-01 0.17129077E-03 -.42791357E-03 0.61768882E-01 -.22812597E-03 01
86 84 223.00000 0.24327713E-01 0.31113971E-01 0.89990164E-02 0.31111550E-02 0.10137461E+00 0.16836828E-02 01
86 84 223.00000 -.26781377E-03 0.98060161E-02 -.21934119E-04 0.20590155E-02 0.33399870E-01 -.39652554E-04 01
86 84 223.00000 -.53287767E-03 0.49079806E-02 -.32585350E-03 0.59085495E-02 0.14376565E-01 -.10060245E-03 01
86 84 223.00000 0.64058093E-02 0.25522921E-01 -.15141069E-02 -.61735225E-02 0.70596165E-01 0.68449152E-03 01
86 84 223.00000 0.15587733E-01 -.20048808E-01 -.12778393E-01 -.28602443E-01 -.54169569E-02 0.64943535E-02 01
86 84 223.00000 0.13976153E-02 -.11393285E-01 -.16138483E-03 -.51519805E-02 -.31064758E-01 0.42425891E-03 01
86 84 223.00000 0.13166851E-02 -.17623793E-01 0.41242821E-02 0.19667966E-01 -.65706387E-01 0.18851046E-02 01
86 84 223.00000 -.89162121E-02 -.14835602E-01 0.42567677E-03 -.15456159E-01 -.89397542E-01 -.22408638E-03 01
86 84 223.00000 -.46736595E-02 -.12736063E-01 -.39607516E-03 -.10564400E-01 -.52627065E-01 -.33671777E-03 01
86 84 223.00000 -.40299966E-03 0.47063586E-02 -.48701651E-02 -.13978090E-01 0.10795040E-01 0.95882089E-04 01
86 84 223.00000 0.45858198E-03 0.81124809E-02 -.31789050E-02 -.13359077E-01 0.34874726E-01 0.17375338E-03 01
86 84 223.00000 0.24268612E-02 0.10313675E-01 0.70138972E-03 0.12613971E-01 0.31346507E-01 0.54525000E-03 01
86 84 223.00000 -.39879603E-05 -.13611797E-01 0.10940997E-03 -.88919879E-03 -.23474051E-01 0.29597133E-03 01
86 84 223.00000 0.21583877E-02 0.24587978E-01 -.27329185E-03 -.27248376E-02 0.31258115E-01 0.54709818E-04 01
86 84 223.00000 0.34986851E-02 0.24681501E-01 -.11428304E-02 -.62572546E-02 0.49545963E-01 0.22005449E-03 01
86 84 223.00000 0.31506975E-02 -.15468885E-01 0.30745983E-02 0.13603571E-01 -.86989075E-03 0.11044926E-02 01
86 84 223.00000 0.83725820E-02 -.17976210E-01 -.56262448E-02 -.16875838E-01 -.68588920E-02 0.24199642E-02 01
86 84 223.00000 -.23964560E-02 -.11617572E-01 0.15941475E-03 -.34119698E-02 -.25567424E-01 -.16916517E-03 01
86 84 223.00000 -.13230376E-02 0.17464712E-02 0.69361713E-02 0.13838271E-01 -.13401013E-01 -.37712967E-04 01
86 84 223.00000 -.21266318E-03 0.43624250E-02 -.36425307E-04 -.66659281E-02 0.21428975E-01 -.34265857E-04 01
86 84 223.00000 0.12717877E-01 -.19293125E-01 0.17991031E-01 0.15730105E-01 -.14317813E-02 0.36826128E-02 01
86 84 223.00000 0.35564424E-03 -.51032169E-02 0.44357026E-03 -.53756314E-02 -.12915881E-01 0.10092135E-03 01
86 84 223.00000 0.38731208E-01 0.23709448E-01 -.12539024E-01 -.25319924E-02 0.97958954E-01 0.31260403E-02 01
86 84 223.00000 0.43512804E-03 -.22034274E-02 -.20426763E-01 -.14459444E-01 -.11915210E-02 0.73253662E-03 01
86 84 223.00000 0.31268421E-01 0.45608972E-01 0.73845808E-02 -.64929456E-03 0.12499799E+00 -.43619562E-03 01
86 84 223.00000 -.67283075E-04 -.24623855E-02 0.76638704E-02 0.15364656E-01 -.74224573E-02 0.43962153E-03 01
86 84 223.00000 0.60813101E-03 -.34272759E-02 -.34678935E-03 -.45247349E-02 0.16033101E-02 0.13324284E-03 01
86 84 223.00000 0.16995346E-02 -.96203084E-02 -.34871061E-03 -.88144718E-02 -.83893560E-02 0.44437228E-03 01
86 84 223.00000 0.18701694E-01 0.34512317E-01 -.77837437E-02 -.25957569E-02 0.10037053E+00 0.89216992E-03 01
86 84 223.00000 0.15302523E-02 -.13063307E-01 -.39664074E-03 0.12145365E-01 -.38914664E-01 0.57937653E-03 01
86 84 223.00000 0.47444747E-02 0.22079672E-01 0.93717948E-03 0.85920623E-02 0.59871160E-01 0.55392833E-03 01
86 84 223.00000 -.12937755E-03 -.59668954E-03 0.21984028E-01 0.15338509E-01 0.29630485E-01 0.62984296E-03 01
86 84 223.00000 -.19095182E-01 -.11356355E-01 0.12821379E-02 0.10125291E-01 -.62027611E-01 -.17024658E-02 01
86 84 223.00000 0.29728858E-02 -.13716975E-01 -.86146803E-03 -.13743740E-01 -.46674329E-01 0.91416759E-03 01
86 84 223.00000 -.65312632E-03 -.43336216E-02 0.12259086E-02 0.10191332E-01 -.13718084E-01 -.75604365E-04 01
86 84 223.00000 0.50646816E-03 0.62491522E-02 -.26238327E-03 0.39659382E-02 0.19192936E-01 0.12990058E-03 01
86 84 223.00000 0.54774860E-03 0.10421071E-01 0.37287956E-03 -.95766676E-03 0.22902060E-01 0.14348922E-03 01
86 84 223.00000 -.14133358E-02 0.41247125E-02 -.26137923E-02 -.13485426E-01 0.17447514E-01 -.18406938E-03 01
86 84 223.00000 -.12071266E-02 -.10809527E-01 0.43608695E-03 0.83697207E-04 -.10814855E-01 -.30218777E-04 01
86 84 223.00000 -.13165596E-02 0.25539276E-02 0.28273519E-02 0.12086480E-01 0.10196913E-01 -.21178752E-03 01
86 84 223.00000 -.21325741E-02 -.92032718E-02 0.21558206E-03 0.10863795E-01 -.30738926E-01 -.21270240E-03 01
86 84 223.00000 0.39885308E-02 -.11666544E-01 0.79593157E-02 0.14314577E-01 -.24785292E-01 0.12808075E-02 01
86 84 223.00000 -.69987189E-03 0.14651120E-02 -.19685049E-03 -.11539594E-01 0.12684078E-01 -.10166525E-03 01
86 84 223.00000 -.10319163E-02 -.23220803E-02 0.40375341E-03 -.10163409E-01 0.19199509E-02 -.17351555E-03 01
86 84 223.00000 0.17755839E-01 0.29874291E-01 -.56055824E-02 -.50532227E-02 0.86156967E-01 0.14237426E-02 01
86 84 223.00000 0.27224895E-02 -.10146532E-01 0.38198833E-03 0.12751611E-01 -.29809239E-01 0.71107520E-03 01
86 84 223.00000 -.46456115E-03 -.41069261E-02 0.17398970E-03 -.22416660E-02 -.16887585E-01 -.72794875E-04 01
86 84 223.00000 0.10514333E-02 0.37048493E-02 0.42650874E-02 0.13559628E-01 -.13046080E-01 0.38980851E-03 01
86 84 223.00000 -.81912622E-02 -.14232108E-01 0.10349229E+00 0.31982062E-01 -.31572492E-01 0.56240293E-03 01
86 84 223.00000 0.39667892E-03 -.30135698E-02 -.16715518E-01 -.15174994E-01 -.24480675E-01 0.79771934E-03 01
86 84 223.00000 0.29611698E-02 0.14371894E-01 0.18901930E-02 0.13503757E-01 0.32749274E-01 0.48606758E-03 01
86 84 223.00000 0.19191930E-02 0.41961283E-02 -.18900742E-01 -.15333391E-01 0.21206498E-01 0.55636887E-03 01
86 84 223.00000 0.18007322E-02 -.11146080E-01 -.30081306E-02 -.13818533E-01 -.13104517E-01 0.66167950E-03 01
86 84 223.00000 0.38018416E-02 0.12498581E-01 0.20002328E-02 0.13379294E-01 0.18922822E-01 0.72487131E-03 01
86 84 223.00000 -.84731771E-04 -.13653178E-01 -.33792320E-03 0.10049849E-01 -.62056446E-01 0.33273626E-03 01
86 84 223.00000 -.88402004E-03 0.40592526E-02 -.58516943E-03 -.81790285E-02 0.73101707E-02 -.18071609E-03 01
86 84 223.00000 0.87708436E-02 0.32775668E-01 -.33832247E-02 -.41840567E-02 0.89900844E-01 0.17908275E-03 01
86 84 223.00000 0.28315421E-02 -.19808426E-02 0.10986271E-02 0.12178373E-01 0.28611506E-02 0.67883583E-03 01
86 84 223.00000 0.24639574E-02 0.15690436E-01 -.38654358E-05 0.93013059E-02 0.38667101E-01 0.44896971E-03 01
86 84 223.00000 0.10291856E-02 -.13991072E-02 0.17207087E-03 0.60700547E-02 0.64932270E-03 0.21714764E-03 01
86 84 223.00000 0.25718352E-02 0.27836298E-01 0.16638929E-03 0.12193176E-02 0.72390038E-01 -.11555645E-03 01
86 84 223.00000 0.22872542E-02 -.63179123E-02 0.79238431E-03 0.13605400E-01 -.18069371E-01 0.62242619E-03 01
86 84 223.00000 0.38416861E-02 0.98669354E-02 -.96584142E-02 -.14986151E-01 0.50158603E-01 0.67347652E-03 01
86 84 223.00000 0.30687931E-03 -.81091659E-02 0.22731356E-02 0.13459036E-01 -.27168082E-01 0.26839492E-03 01
86 84 223.00000 0.36752393E-02 -.12497218E-01 -.44027304E-01 -.15941024E-01 0.25479616E-02 0.23957831E-02 01
86 84 223.00000 -.15984008E-02 -.53680101E-03 0.82665510E-03 0.74236982E-02 -.36659737E-01 -.32161441E-03 01
86 84 223.00000 0.46502672E-02 -.68617552E-02 -.31134694E-03 0.12722395E-01 -.15258680E-01 0.10610742E-02 01
86 84 223.00000 0.69112772E-03 -.12016735E-02 -.44023390E-03 0.86037429E-03 -.12593726E-01 0.14306121E-03 01
86 84 223.00000 0.34794804E-02 -.62410211E-02 -.21947505E-02 -.13434060E-01 -.32311459E-01 0.89632959E-03 01
86 84 223.00000 0.14457893E-02 0.23249948E-01 -.86817789E-03 -.47888845E-02 0.28571088E-01 -.46387179E-04 01
86 84 223.00000 0.33596473E-02 0.11308282E-01 0.10022554E-02 0.12320354E-01 0.41001007E-01 0.70017824E-03 01
86 84 223.00000 0.20573467E-01 -.24729038E-01 0.27435258E-01 0.18232182E-01 0.55194271E-02 0.60466510E-02 01
86 84 223.00000 0.17921486E-01 0.41914424E-01 0.42782884E-02 0.98391098E-03 0.98114746E-01 -.33307133E-03 01
86 84 223.00000 0.22379233E-02 -.14662671E-01 0.59348778E-04 0.12372820E-01 -.15425734E-01 0.79055089E-03 01
86 84 223.00000 0.31394296E-02 0.18347971E-01 0.70738471E-03 0.82336206E-02 0.41515475E-01 0.48875685E-03 01
86 84 223.00000 0.36849745E-03 0.11566283E-01 -.58582933E-03 -.83994054E-02 0.20112902E-01 0.68639465E-04 01
86 84 223.00000 -.69639293E-02 -.14422603E-01 -.27697318E-03 0.59102881E-02 -.39892060E-01 -.48065249E-03 01
86 84 223.00000 0.37170503E-01 0.22763766E-01 -.86502315E-02 -.48487223E-02 0.10498963E+00 0.33066156E-02 01
86 84 223.00000 0.20896878E-02 -.82883281E-02 0.17304002E-03 0.11037506E-01 -.17374896E-01 0.51641637E-03 01
86 84 223.00000 -.41199867E-03 -.46132594E-02 -.26620707E-03 -.19288118E-02 -.22423508E-01 -.57346764E-04 01
86 84 223.00000 -.60170915E-02 -.13069447E-01 -.55955894E-03 0.28635994E-02 -.57189147E-01 -.54215721E-03 01
86 84 223.00000 0.20199724E-02 0.12633701E-01 0.18158057E-03 0.91604101E-02 0.40254403E-03 0.42147581E-03 01
86 84 223.00000 0.64999814E-03 0.14795763E-02 0.41004784E-03 0.58366058E-02 0.28616088E-02 0.14045109E-03 01
86 84 223.00000 -.18661407E-02 -.10590077E-01 0.17135148E-03 0.28583970E-02 -.53561814E-01 -.14271158E-03 01
86 84 223.00000 -.16012485E-03 0.89417579E-02 -.31904205E-02 -.13389962E-01 0.40472733E-01 0.26424115E-04 01
86 84 223.00000 0.33435958E-01 0.13397051E-01 -.83808965E-02 -.88880052E-02 0.67754659E-01 0.36745079E-02 01
86 84 223.00000 0.14896811E-01 0.37337329E-01 -.56053543E-02 -.20995733E-02 0.83676025E-01 0.21933393E-03 01
86 84 223.00000 -.69176837E-01 0.15072340E-01 0.85508000E-02 0.20167917E-01 -.11923750E+00 -.75357036E-02 01
86 84 223.00000 0.16817083E-02 -.11296659E-01 0.25350776E-03 -.87815633E-02 -.28451109E-02 0.48695708E-03 01
86 84 223.00000 0.25771382E-02 0.14160775E-01 -.52707390E-03 -.92285399E-02 0.60389082E-01 0.49912633E-03 01
86 84 223.00000 -.53086232E-03 -.77470867E-02 -.13486619E-02 -.12084402E-01 -.25053230E-01 0.46450894E-04 01
86 84 223.00000 0.67747824E-03 -.17387023E-02 0.40302986E-02 0.12428341E-01 -.16475716E-01 0.27107499E-03 01
86 84 223.00000 0.10520679E-02 -.74376561E-02 0.18032694E-03 -.11644708E-01 0.48429980E-03 0.31465523E-03 01
86 84 223.00000 -.51617460E-03 -.12085341E-01 -.28773188E-03 0.92433092E-02 -.29845202E-01 0.16669198E-03 01
86 84 223.00000 0.94126772E-02 0.33789361E-01 0.29847764E-02 0.36542065E-02 0.99145364E-01 0.19116416E-03 01
86 84 223.00000 -.21847898E-01 -.10453342E-01 -.12646797E-03 -.79555936E-02 -.91550618E-01 -.21333090E-02 01
86 84 223.00000 0.16541067E-02 0.11929915E-01 -.29045662E-03 -.10796050E-01 0.38871668E-01 0.34289330E-03 01
86 84 223.00000 -.62582811E-03 0.27526035E-02 -.44235762E-04 -.74793362E-02 -.11298586E-01 -.12366618E-03 01
86 84 223.00000 0.36756227E-02 0.25621600E-01 0.25440803E-03 0.17769241E-02 0.35846975E-01 0.30474148E-03 01
86 84 223.00000 0.34723464E-02 0.15145733E-01 0.56363442E-04 0.11178195E-01 0.42103589E-01 0.63575381E-03 01
86 84 223.00000 0.93371222E-03 0.17511885E-01 -.39146023E-03 -.73393026E-02 0.54813474E-01 0.83571235E-04 01
86 84 223.00000 0.61326650E-02 0.36206401E-01 -.31030976E-03 0.95911095E-03 0.77934151E-01 -.57524751E-03 01
86 84 223.00000 -.73828941E-03 0.17350621E-02 0.63357182E-03 0.13106681E-01 0.89734167E-02 -.63761349E-04 01
86 84 223.00000 0.96341027E-02 0.38888946E-01 -.65718346E-03 -.40321466E-03 0.97181890E-01 -.54103343E-03 01
86 84 223.00000 0.11899621E-02 -.15420671E-01 0.35989472E-03 -.13527471E-02 -.28862948E-01 0.57779926E-03 01
86 84 223.00000 -.13467445E-02 0.32677976E-02 -.13208936E-01 -.14476762E-01 0.72382168E-02 0.79582927E-04 01
86 84 223.00000 0.16344928E-01 -.23428254E-01 -.40781549E-01 -.18641994E-01 -.33114616E-01 0.56152879E-02 01
86 84 223.00000 0.81285679E-02 0.16723986E-01 0.31752352E-02 0.13203746E-01 0.69232248E-01 0.10832280E-02 01
86 84 223.00000 0.19803674E-01 -.24551129E-01 0.10480920E-01 0.17177690E-01 -.18022804E-01 0.50413366E-02 01
86 84 223.00000 -.56776259E-03 0.10371934E-01 0.75786346E-03 -.36572732E-02 0.65647359E-02 -.10436336E-03 01
86 84 223.00000 0.74519685E-03 0.34882304E-03 -.24688189E-03 0.11932258E-01 0.29122676E-01 0.21832988E-03 01
86 84 223.00000 0.31872895E-01 -.12186381E-01 0.33767052E-01 0.26022849E-01 0.41180897E-01 0.36936453E-02 01
86 84 223.00000 0.21698690E-01 0.10984102E-01 -.92212848E-02 -.13015121E-01 0.87516859E-01 0.25898202E-02 01
86 84 223.00000 0.64934259E-01 0.11649559E-01 -.18994942E-01 -.78365838E-05 0.14831963E+00 0.53519431E-02 01
86 84 223.00000 0.25877635E-02 0.19851352E-01 -.71698269E-03 -.74605605E-02 0.44641802E-01 0.32605638E-03 01
86 84 223.00000 -.19784410E-02 -.28335310E-02 -.26468734E-03 0.37316342E-02 -.23991718E-01 -.37854489E-03 01
86 84 223.00000 -.28225742E-02 -.87942080E-02 -.66862673E-03 -.85607613E-02 -.31876717E-01 -.36009340E-03 01
86 84 223.00000 0.57775082E-04 0.74582731E-04 -.22150106E-03 0.63840879E-02 0.19952449E-01 0.18364024E-04 01
86 84 223.00000 -.87139846E-03 -.48466140E-02 0.74638326E-05 -.60580798E-02 0.13030162E-01 -.13614349E-03 01
86 84 223.00000 0.11927447E-02 -.17538567E-02 -.17847988E-03 0.79862884E-02 -.14506793E-01 0.26035164E-03 01
86 84 223.00000 0.10335589E-02 -.76863233E-02 -.12250463E-03 -.38083667E-02 -.21084266E-01 0.26132367E-03 01
86 84 223.00000 0.88889798E-03 0.25570842E-03 0.29292077E-03 -.10997455E-01 0.43858447E-02 0.22946849E-03 01
86 84 223.00000 0.19516581E-03 -.12977721E-01 0.12563158E-03 -.58651410E-03 -.39884218E-01 0.29141205E-03 01
86 84 223.00000 -.45298164E-03 -.48829545E-03 0.22338199E-04 0.41418426E-04 0.13262965E-02 -.92947691E-04 01
86 84 223.00000 0.15401393E-02 -.63879944E-03 0.74068939E-03 -.13263236E-01 0.21475957E-01 0.43272860E-03 01
86 84 223.00000 0.44079976E-02 0.16730754E-03 -.34760371E-01 -.20314736E-01 0.19754798E-01 0.81119791E-03 01
86 84 223.00000 -.47837871E-04 0.33770668E-02 0.31735572E-03 0.87337827E-02 -.12374685E-01 0.38835641E-05 01
86 84 223.00000 -.21129951E-02 -.16256820E-02 0.89805508E-03 0.21435533E-02 -.14045467E-01 -.41996270E-03 01
86 84 223.00000 0.43103451E-01 0.38113743E-01 0.15221135E-01 -.13706232E-02 0.13702586E+00 0.12362708E-02 01
86 84 223.00000 0.29674091E-02 -.78802676E-02 -.15472107E-01 -.14574707E-01 -.18396363E-01 0.13347345E-02 01
86 84 223.00000 0.30584008E-03 0.73615781E-02 0.24299188E-03 -.74928520E-02 0.93706009E-02 0.87840212E-04 01
86 84 223.00000 0.17931382E-02 0.12293730E-01 -.10793317E-02 -.13358511E-01 0.26784499E-01 0.36960402E-03 01
86 84 223.00000 0.11360492E-02 -.50081177E-02 -.47078858E-02 -.13416213E-01 0.65822070E-03 0.45720327E-03 01
86 84 223.00000 -.39630557E-03 -.38564537E-01 -.19404246E+00 -.42371530E-01 -.48835097E-01 0.57249301E-02 01
86 84 223.00000 0.14709887E-02 -.14354528E-01 0.48218107E-03 -.37894533E-02 -.37622774E-01 0.56038766E-03 01
86 84 223.00000 -.17140314E-02 0.26602701E-02 0.21958942E-03 0.84140902E-02 -.20122409E-02 -.35258038E-03 01
86 84 223.00000 0.26699387E-02 0.99173723E-02 -.36796141E-03 -.10749293E-01 0.44796023E-01 0.59127563E-03 01
86 84 223.00000 0.79924282E-01 0.24956466E-01 -.30272386E-01 0.74499543E-02 0.18008977E+00 0.39780918E-02 01
86 84 223.00000 0.14598376E-02 0.11914130E-01 0.38440019E-03 -.55505435E-02 -.23795914E-02 0.33743550E-03 01
86 84 223.00000 -.22183304E-03 0.46977686E-02 -.14714876E-01 -.15792753E-01 0.21226024E-01 0.33609328E-03 01
86 84 223.00000 0.30823384E-02 -.49020093E-02 0.86589583E-03 -.11091511E-01 -.32134723E-01 0.68787884E-03 01
86 84 223.00000 -.35997509E-02 -.14296962E-01 0.62863640E-03 0.80653082E-02 -.30925814E-01 -.90355845E-04 01
86 84 223.00000 0.14495319E-02 0.83254848E-02 0.48753655E-03 -.68759121E-02 0.25739084E-01 0.34620502E-03 01
86 84 223.00000 0.15806735E-02 0.33080919E-03 -.19793235E-03 0.27835024E-02 -.21107770E-01 0.33359181E-03 01
86 84 223.00000 0.10213920E-01 0.37563484E-01 0.93742328E-03 0.32930653E-04 0.99609159E-01 -.14227357E-03 01
86 84 223.00000 0.14975122E-02 0.13551185E-01 0.98705899E-04 0.33771549E-02 0.12345038E-01 0.33122980E-03 01
86 84 223.00000 -.64878900E-03 -.16586726E-02 -.94505239E-03 -.11351453E-01 -.81443670E-02 -.82409014E-04 01
86 84 223.00000 -.26544615E-02 -.80922574E-02 0.86637952E-03 0.10659176E-01 -.31789769E-01 -.34428793E-03 01
86 84 223.00000 0.32117721E-02 -.13089391E-01 0.27918116E-03 -.11018959E-01 -.19450776E-01 0.83598809E-03 01
86 84 223.00000 -.87536827E-03 -.14021948E-01 -.22098580E-03 0.23788921E-02 -.28440979E-01 0.19754212E-03 01
86 84 223.00000 0.29923662E-02 -.10254943E-01 0.77921686E-02 0.15406276E-01 -.23847632E-01 0.11319515E-02 01
86 84 223.00000 -.11448963E-02 0.31314910E-02 0.10104645E-03 0.21391627E-02 0.11550610E-01 -.23852332E-03 01
86 84 223.00000 -.61113386E-03 -.43313809E-02 0.28373492E-12 -.12874219E-12 0.24884331E+00 0.15160139E-01 06
86 84 223.00000 0.11157521E-02 0.13237959E-01 -.12799988E-02 -.13354608E-01 0.31069109E+00 0.15724618E-01 06
86 84 223.00000 -.21719221E-02 0.21643014E-03 0.66283257E-03 0.28990767E-02 0.23929195E+00 0.14796415E-01 06
86 84 223.00000 0.68746361E-03 0.11300612E-01 -.29332688E-03 0.28679819E-02 0.31844932E+00 0.15364545E-01 06
86 84 223.00000 -.10833038E-02 0.19693400E-01 0.61465434E-03 0.29604215E-02 0.32068766E+00 0.14599870E-01 06
86 84 223.00000 -.34050303E-03 0.73261762E-02 -.60551721E-03 -.73206545E-02 0.25909506E+00 0.15208934E-01 06
86 84 223.00000 0.59920303E-03 0.46425105E-02 0.12911279E-02 0.10916580E-01 0.26111234E+00 0.15486997E-01 06
86 84 223.00000 -.76514340E-03 -.16955135E-01 -.83145752E-04 0.18631190E-02 0.21552859E+00 0.15766001E-01 06
86 84 223.00000 -.31750101E-03 0.11853381E-01 -.31651680E-02 -.14733647E-01 0.30230704E+00 0.15506273E-01 06
86 84 223.00000 -.13979044E-02 0.22466847E-02 -.98282365E-03 -.78355544E-02 0.27328522E+00 0.14977873E-01 06
